Date,Close/Last,Volume,Open,High,Low,Revenue,Cost of revenue,Gross Profit,Operating Expenses,Operating Income (Loss),Non-Operating Income (Loss),Pretax Income (Loss),"Income Tax (Expense) Benefit, net",Income (Loss) Including Minority Interest,Minority Interest,Net Income Available to Common Shareholders
2020-05-08,80.56,7891915,79.7,81.09,79.36,5133.516483516483,-2187.813186813187,2945.7032967032965,-1931.5604395604396,1014.1428571428571,-209.04395604395603,805.098901098901,-65.91208791208791,739.1868131868132,0.0,739.1868131868132
2020-05-11,80.48,6604560,80.29,81.27,79.54,5138.0989010989015,-2193.879120879121,2944.21978021978,-1931.3626373626373,1012.8571428571429,-219.26373626373626,793.5934065934066,-69.47252747252747,724.1208791208792,0.0,724.1208791208792
2020-05-12,78.42,7318108,81.29,81.79,78.4,5139.626373626374,-2195.901098901099,2943.7252747252746,-1931.2967032967033,1012.4285714285714,-222.67032967032966,789.7582417582418,-70.65934065934066,719.0989010989011,0.0,719.0989010989011
2020-05-13,78.0,9584756,78.86,79.51,76.75,5141.153846153846,-2197.923076923077,2943.230769230769,-1931.2307692307693,1012.0,-226.07692307692307,785.9230769230769,-71.84615384615384,714.0769230769231,0.0,714.0769230769231
2020-05-14,79.87,9956772,77.5,80.0,76.47,5142.681318681319,-2199.945054945055,2942.736263736264,-1931.1648351648353,1011.5714285714286,-229.48351648351647,782.0879120879121,-73.03296703296704,709.054945054945,0.0,709.054945054945
2020-05-15,75.77,29597760,74.67,77.7,74.37,5144.208791208791,-2201.967032967033,2942.2417582417584,-1931.098901098901,1011.1428571428571,-232.8901098901099,778.2527472527472,-74.21978021978022,704.032967032967,0.0,704.032967032967
2020-05-18,79.94,13196130,77.27,80.18,77.21,5148.791208791209,-2208.032967032967,2940.7582417582416,-1930.901098901099,1009.8571428571429,-243.1098901098901,766.7472527472528,-77.78021978021978,688.967032967033,0.0,688.967032967033
2020-05-19,78.09,8118408,79.75,80.15,78.0,5150.318681318681,-2210.054945054945,2940.263736263736,-1930.8351648351647,1009.4285714285714,-246.5164835164835,762.9120879120879,-78.96703296703296,683.945054945055,0.0,683.945054945055
2020-05-20,80.63,11379190,79.96,81.96,79.69,5151.846153846154,-2212.076923076923,2939.769230769231,-1930.7692307692307,1009.0,-249.9230769230769,759.0769230769231,-80.15384615384616,678.9230769230769,0.0,678.9230769230769
2020-05-21,78.0,8141452,79.47,80.0906,77.8738,5153.373626373626,-2214.098901098901,2939.2747252747254,-1930.7032967032967,1008.5714285714286,-253.32967032967034,755.2417582417582,-81.34065934065934,673.901098901099,0.0,673.901098901099
2020-05-22,78.7,5530399,78.26,78.76,77.29,5154.9010989010985,-2216.120879120879,2938.78021978022,-1930.6373626373627,1008.1428571428571,-256.7362637362637,751.4065934065934,-82.52747252747253,668.8791208791208,0.0,668.8791208791208
2020-05-26,78.02,10067340,80.19,80.57,77.775,5161.010989010989,-2224.2087912087914,2936.802197802198,-1930.3736263736264,1006.4285714285714,-270.3626373626373,736.065934065934,-87.27472527472527,648.7912087912089,0.0,648.7912087912089
2020-05-27,79.29,9125850,78.27,79.32,76.16,5162.538461538462,-2226.230769230769,2936.3076923076924,-1930.3076923076924,1006.0,-273.7692307692308,732.2307692307693,-88.46153846153847,643.7692307692307,0.0,643.7692307692307
2020-05-28,78.11,11170860,80.24,81.48,77.73,5164.065934065934,-2228.252747252747,2935.813186813187,-1930.2417582417581,1005.5714285714286,-277.1758241758242,728.3956043956043,-89.64835164835165,638.7472527472528,0.0,638.7472527472528
2020-05-29,80.88,10562460,78.7,81.2,77.9,5165.593406593406,-2230.2747252747254,2935.3186813186812,-1930.1758241758241,1005.1428571428571,-280.5824175824176,724.5604395604396,-90.83516483516483,633.7252747252747,0.0,633.7252747252747
2020-06-01,79.73,6477494,79.89,80.48,79.24,5170.175824175824,-2236.3406593406594,2933.835164835165,-1929.978021978022,1003.8571428571429,-290.8021978021978,713.054945054945,-94.3956043956044,618.6593406593406,0.0,618.6593406593406
2020-06-02,84.63,13255330,79.93,84.8798,79.91,5171.7032967032965,-2238.3626373626375,2933.3406593406594,-1929.9120879120878,1003.4285714285714,-294.20879120879124,709.2197802197802,-95.58241758241758,613.6373626373627,0.0,613.6373626373627
2020-06-03,84.11,13029320,84.95,85.95,83.62,5173.2307692307695,-2240.3846153846152,2932.846153846154,-1929.8461538461538,1003.0,-297.61538461538464,705.3846153846154,-96.76923076923077,608.6153846153846,0.0,608.6153846153846
2020-06-04,86.04,12108970,83.95,86.7,83.95,5174.758241758242,-2242.4065934065934,2932.3516483516482,-1929.7802197802198,1002.5714285714286,-301.02197802197804,701.5494505494505,-97.95604395604396,603.5934065934066,0.0,603.5934065934066
2020-06-05,88.55,11882090,88.0,89.48,87.82,5176.285714285715,-2244.4285714285716,2931.8571428571427,-1929.7142857142858,1002.1428571428571,-304.42857142857144,697.7142857142857,-99.14285714285714,598.5714285714286,0.0,598.5714285714286
2020-06-08,91.37,9748317,89.0,91.5,88.34,5180.868131868132,-2250.4945054945056,2930.3736263736264,-1929.5164835164835,1000.8571428571429,-314.64835164835165,686.2087912087911,-102.7032967032967,583.5054945054945,0.0,583.5054945054945
2020-06-09,89.75,7327712,90.23,90.39,89.06,5182.395604395604,-2252.5164835164833,2929.879120879121,-1929.4505494505495,1000.4285714285714,-318.05494505494505,682.3736263736264,-103.89010989010988,578.4835164835165,0.0,578.4835164835165
2020-06-10,91.01,9079720,90.25,92.14,90.03,5183.923076923077,-2254.5384615384614,2929.3846153846152,-1929.3846153846155,1000.0,-321.46153846153845,678.5384615384615,-105.07692307692308,573.4615384615385,0.0,573.4615384615385
2020-06-11,84.02,15241700,88.62,89.055,83.91,5185.450549450549,-2256.5604395604396,2928.8901098901097,-1929.3186813186812,999.5714285714286,-324.86813186813185,674.7032967032967,-106.26373626373626,568.4395604395604,0.0,568.4395604395604
2020-06-12,85.24,10113210,86.25,87.14,83.53,5186.978021978022,-2258.5824175824177,2928.3956043956046,-1929.2527472527472,999.1428571428571,-328.27472527472526,670.8681318681319,-107.45054945054945,563.4175824175825,0.0,563.4175824175825
2020-06-15,86.39,9861051,83.67,86.57,83.1,5191.56043956044,-2264.6483516483518,2926.912087912088,-1929.0549450549452,997.8571428571429,-338.49450549450546,659.3626373626373,-111.01098901098901,548.3516483516484,0.0,548.3516483516484
2020-06-16,89.52,12646620,89.9,90.44,87.76,5193.087912087912,-2266.6703296703295,2926.4175824175823,-1928.989010989011,997.4285714285714,-341.9010989010989,655.5274725274726,-112.1978021978022,543.3296703296703,0.0,543.3296703296703
2020-06-17,89.94,7620251,90.68,91.085,89.3,5194.615384615385,-2268.6923076923076,2925.923076923077,-1928.923076923077,997.0,-345.3076923076923,651.6923076923076,-113.38461538461539,538.3076923076924,0.0,538.3076923076924
2020-06-18,89.92,5709537,89.85,90.49,89.03,5196.142857142857,-2270.714285714286,2925.4285714285716,-1928.857142857143,996.5714285714286,-348.7142857142857,647.8571428571429,-114.57142857142857,533.2857142857142,0.0,533.2857142857142
2020-06-19,88.81,23213760,89.87,90.25,87.535,5197.67032967033,-2272.736263736264,2924.934065934066,-1928.7912087912089,996.1428571428571,-352.1208791208791,644.0219780219779,-115.75824175824175,528.2637362637363,0.0,528.2637362637363
2020-06-22,89.13,8028040,88.72,89.44,87.61,5202.252747252747,-2278.802197802198,2923.4505494505493,-1928.5934065934066,994.8571428571429,-362.34065934065933,632.5164835164835,-119.31868131868131,513.1978021978023,0.0,513.1978021978023
2020-06-23,89.35,7778700,90.14,90.61,89.11,5203.780219780219,-2280.8241758241757,2922.956043956044,-1928.5274725274726,994.4285714285714,-365.74725274725273,628.6813186813187,-120.50549450549451,508.1758241758242,0.0,508.1758241758242
2020-06-24,89.14,8208755,89.175,89.83,87.42,5205.307692307692,-2282.846153846154,2922.4615384615386,-1928.4615384615386,994.0,-369.15384615384613,624.8461538461538,-121.6923076923077,503.1538461538462,0.0,503.1538461538462
2020-06-25,88.96,7062645,88.7,89.46,87.32,5206.8351648351645,-2284.868131868132,2921.967032967033,-1928.3956043956043,993.5714285714286,-372.56043956043953,621.0109890109891,-122.87912087912088,498.13186813186815,0.0,498.13186813186815
2020-06-26,88.02,9126471,89.07,89.73,87.54,5208.3626373626375,-2286.8901098901097,2921.4725274725274,-1928.3296703296703,993.1428571428571,-375.96703296703294,617.1758241758241,-124.06593406593407,493.1098901098901,0.0,493.1098901098901
2020-06-29,89.01,5870389,88.211,89.15,86.68,5212.945054945055,-2292.956043956044,2919.989010989011,-1928.131868131868,991.8571428571429,-386.1868131868132,605.6703296703297,-127.62637362637362,478.04395604395603,0.0,478.04395604395603
2020-06-30,91.21,9378521,89.2,91.93,89.0,5214.472527472528,-2294.978021978022,2919.4945054945056,-1928.065934065934,991.4285714285714,-389.5934065934066,601.8351648351648,-128.8131868131868,473.02197802197804,0.0,473.02197802197804
2020-07-01,89.78,6990619,91.01,91.3,89.58,5216.0,-2297.0,2919.0,-1928.0,991.0,-393.0,598.0,-130.0,468.0,0.0,468.0
2020-07-02,91.87,8317278,91.09,92.5,90.8,5212.489130434783,-2294.641304347826,2917.8478260869565,-1929.1195652173913,988.7282608695652,-387.79347826086956,600.9347826086956,-128.83695652173913,472.0978260869565,0.0,472.0978260869565
2020-07-06,92.92,6933086,93.21,93.75,92.1,5198.445652173913,-2285.2065217391305,2913.2391304347825,-1933.5978260869565,979.6413043478261,-366.9673913043478,612.6739130434783,-124.18478260869566,488.4891304347826,0.0,488.4891304347826
2020-07-07,92.14,6722402,92.97,93.55,91.91,5194.934782608696,-2282.8478260869565,2912.086956521739,-1934.7173913043478,977.3695652173913,-361.7608695652174,615.6086956521739,-123.02173913043478,492.5869565217391,0.0,492.5869565217391
2020-07-08,93.53,6692687,93.27,93.6,92.34,5191.423913043478,-2280.4891304347825,2910.9347826086955,-1935.8369565217392,975.0978260869565,-356.55434782608694,618.5434782608696,-121.8586956521739,496.6847826086956,0.0,496.6847826086956
2020-07-09,93.25,6287666,93.95,93.95,91.44,5187.913043478261,-2278.1304347826085,2909.782608695652,-1936.9565217391305,972.8260869565217,-351.3478260869565,621.4782608695652,-120.69565217391305,500.7826086956522,0.0,500.7826086956522
2020-07-10,92.51,5687563,93.0,93.52,91.56,5184.402173913043,-2275.771739130435,2908.6304347826085,-1938.0760869565217,970.554347826087,-346.14130434782606,624.4130434782609,-119.53260869565217,504.8804347826087,0.0,504.8804347826087
2020-07-13,91.33,7606351,93.3,94.125,91.2,5173.869565217391,-2268.695652173913,2905.1739130434785,-1941.4347826086957,963.7391304347826,-330.52173913043475,633.2173913043479,-116.04347826086956,517.1739130434783,0.0,517.1739130434783
2020-07-14,92.38,6570953,90.86,92.62,89.2,5170.358695652174,-2266.336956521739,2904.021739130435,-1942.554347826087,961.4673913043479,-325.3152173913044,636.1521739130435,-114.88043478260869,521.2717391304348,0.0,521.2717391304348
2020-07-15,92.55,6154056,92.93,92.93,91.01,5166.847826086957,-2263.978260869565,2902.8695652173915,-1943.6739130434783,959.195652173913,-320.10869565217394,639.0869565217391,-113.71739130434783,525.3695652173913,0.0,525.3695652173913
2020-07-16,91.2,6178667,91.264,91.747,90.68,5163.336956521739,-2261.6195652173915,2901.717391304348,-1944.7934782608695,956.9239130434783,-314.9021739130435,642.0217391304348,-112.55434782608695,529.4673913043479,0.0,529.4673913043479
2020-07-17,92.23,5985862,91.68,92.455,91.0,5159.826086956522,-2259.2608695652175,2900.5652173913045,-1945.9130434782608,954.6521739130435,-309.69565217391306,644.9565217391305,-111.3913043478261,533.5652173913044,0.0,533.5652173913044
2020-07-20,93.17,5407473,92.192,93.27,91.3,5149.29347826087,-2252.1847826086955,2897.108695652174,-1949.2717391304348,947.8369565217391,-294.07608695652175,653.7608695652174,-107.90217391304347,545.8586956521739,0.0,545.8586956521739
2020-07-21,92.31,7099738,93.55,93.85,91.81,5145.782608695652,-2249.8260869565215,2895.9565217391305,-1950.391304347826,945.5652173913044,-288.8695652173913,656.695652173913,-106.73913043478261,549.9565217391305,0.0,549.9565217391305
2020-07-22,92.6,4366672,92.74,93.29,91.67,5142.271739130435,-2247.467391304348,2894.804347826087,-1951.5108695652175,943.2934782608695,-283.6630434782609,659.6304347826087,-105.57608695652173,554.054347826087,0.0,554.054347826087
2020-07-23,89.67,9438516,92.91,92.97,89.2287,5138.760869565217,-2245.108695652174,2893.6521739130435,-1952.6304347826087,941.0217391304348,-278.45652173913044,662.5652173913044,-104.41304347826087,558.1521739130435,0.0,558.1521739130435
2020-07-24,88.89,9519999,89.21,90.29,87.51,5135.25,-2242.75,2892.5,-1953.75,938.75,-273.25,665.5,-103.25,562.25,0.0,562.25
2020-07-27,92.7,8021665,90.023,92.84,89.26,5124.717391304348,-2235.6739130434785,2889.0434782608695,-1957.108695652174,931.9347826086956,-257.6304347826087,674.304347826087,-99.76086956521739,574.5434782608695,0.0,574.5434782608695
2020-07-28,91.45,5818417,92.171,92.59,90.57,5121.20652173913,-2233.3152173913045,2887.891304347826,-1958.2282608695652,929.6630434782609,-252.42391304347828,677.2391304347826,-98.59782608695652,578.6413043478261,0.0,578.6413043478261
2020-07-29,93.03,11453040,92.08,93.62,91.74,5117.695652173913,-2230.9565217391305,2886.7391304347825,-1959.3478260869565,927.3913043478261,-247.21739130434784,680.1739130434783,-97.43478260869566,582.7391304347826,0.0,582.7391304347826
2020-07-30,107.19,42122510,102.42,107.69,100.7,5114.184782608696,-2228.5978260869565,2885.586956521739,-1960.4673913043478,925.1195652173913,-242.0108695652174,683.1086956521739,-96.27173913043478,586.8369565217391,0.0,586.8369565217391
2020-07-31,105.61,16770270,105.66,107.753,104.51,5110.673913043478,-2226.2391304347825,2884.4347826086955,-1961.5869565217392,922.8478260869565,-236.80434782608697,686.0434782608695,-95.1086956521739,590.9347826086956,0.0,590.9347826086956
2020-08-03,109.59,18903470,107.4,113.0,107.0341,5100.141304347826,-2219.163043478261,2880.978260869565,-1964.945652173913,916.0326086956521,-221.18478260869566,694.8478260869565,-91.61956521739131,603.2282608695652,0.0,603.2282608695652
2020-08-04,110.95,10205400,109.49,111.02,108.66,5096.630434782609,-2216.804347826087,2879.8260869565215,-1966.0652173913043,913.7608695652174,-215.97826086956522,697.7826086956522,-90.45652173913044,607.3260869565217,0.0,607.3260869565217
2020-08-05,111.39,7970393,111.0,112.46,110.08,5093.119565217391,-2214.445652173913,2878.6739130434785,-1967.1847826086957,911.4891304347826,-210.77173913043478,700.7173913043479,-89.29347826086956,611.4239130434783,0.0,611.4239130434783
2020-08-06,111.06,6392228,111.23,111.36,109.93,5089.608695652174,-2212.086956521739,2877.521739130435,-1968.304347826087,909.2173913043479,-205.56521739130434,703.6521739130435,-88.13043478260869,615.5217391304348,0.0,615.5217391304348
2020-08-07,108.25,11155940,110.01,111.05,106.0,5086.097826086957,-2209.728260869565,2876.3695652173915,-1969.4239130434783,906.945652173913,-200.3586956521739,706.5869565217391,-86.96739130434781,619.6195652173913,0.0,619.6195652173913
2020-08-10,106.36,10087130,108.6,108.99,105.7226,5075.565217391304,-2202.6521739130435,2872.913043478261,-1972.7826086956522,900.1304347826087,-184.73913043478262,715.3913043478261,-83.47826086956522,631.9130434782609,0.0,631.9130434782609
2020-08-11,108.83,17802960,106.2,112.01,104.74,5072.054347826087,-2200.2934782608695,2871.7608695652175,-1973.9021739130435,897.8586956521739,-179.5326086956522,718.3260869565217,-82.31521739130434,636.0108695652174,0.0,636.0108695652174
2020-08-12,115.79,18672310,110.39,116.25,109.65,5068.54347826087,-2197.9347826086955,2870.608695652174,-1975.0217391304348,895.5869565217391,-174.32608695652175,721.2608695652174,-81.15217391304347,640.1086956521739,0.0,640.1086956521739
2020-08-13,113.41,9958426,116.2,116.2,112.77,5065.032608695652,-2195.5760869565215,2869.4565217391305,-1976.141304347826,893.3152173913044,-169.1195652173913,724.195652173913,-79.98913043478261,644.2065217391305,0.0,644.2065217391305
2020-08-14,113.74,6640963,113.3,114.52,112.57,5061.521739130435,-2193.217391304348,2868.304347826087,-1977.2608695652175,891.0434782608695,-163.91304347826087,727.1304347826087,-78.82608695652173,648.304347826087,0.0,648.304347826087
2020-08-17,112.18,10282990,113.29,114.49,110.63,5050.989130434783,-2186.141304347826,2864.8478260869565,-1980.6195652173913,884.2282608695652,-148.29347826086956,735.9347826086956,-75.33695652173913,660.5978260869565,0.0,660.5978260869565
2020-08-18,112.03,6387011,112.91,113.38,111.52,5047.478260869565,-2183.782608695652,2863.695652173913,-1981.7391304347825,881.9565217391305,-143.08695652173913,738.8695652173913,-74.17391304347825,664.695652173913,0.0,664.695652173913
2020-08-19,111.04,7747599,112.33,113.47,110.75,5043.967391304348,-2181.4239130434785,2862.5434782608695,-1982.858695652174,879.6847826086956,-137.88043478260872,741.804347826087,-73.01086956521739,668.7934782608695,0.0,668.7934782608695
2020-08-20,110.66,7200318,110.0,110.98,109.67,5040.45652173913,-2179.0652173913045,2861.391304347826,-1983.9782608695652,877.4130434782609,-132.67391304347825,744.7391304347826,-71.84782608695652,672.891304347826,0.0,672.891304347826
2020-08-21,113.0,8546881,110.23,113.15,109.95,5036.945652173913,-2176.7065217391305,2860.2391304347825,-1985.0978260869565,875.1413043478261,-127.46739130434781,747.6739130434783,-70.68478260869566,676.9891304347826,0.0,676.9891304347826
2020-08-24,115.91,10235000,114.37,116.0,113.27,5026.413043478261,-2169.6304347826085,2856.782608695652,-1988.4565217391305,868.3260869565217,-111.84782608695656,756.4782608695652,-67.19565217391303,689.2826086956521,0.0,689.2826086956521
2020-08-25,115.95,6207980,116.11,117.1,114.44,5022.902173913044,-2167.271739130435,2855.6304347826085,-1989.5760869565217,866.054347826087,-106.64130434782612,759.4130434782609,-66.03260869565217,693.3804347826087,0.0,693.3804347826087
2020-08-26,116.04,7487404,116.25,116.55,115.17,5019.391304347826,-2164.913043478261,2854.478260869565,-1990.695652173913,863.7826086956521,-101.43478260869568,762.3478260869565,-64.8695652173913,697.4782608695652,0.0,697.4782608695652
