Date,Close/Last,Volume,Open,High,Low,Gross Profit,Net Income Available to Common Shareholders,InflationRate,Total Assets,Total Liabilities,Net Income/Starting Line,Dividends Paid,Net Changes in Cash,BrentCrudeOil
2019-01-14,57.3,9448101,57.02,57.65,56.37,2834.5222222222224,-327.4111111111111,2.1580645161290324,32938.71111111111,31725.82222222222,-353.0777777777778,-849.2444444444444,-22356.411111111112,61.3112566619916
2019-01-15,55.73,17278180,57.32,57.4,55.56,2832.177777777778,-309.2888888888889,2.1548387096774193,32955.688888888886,31711.577777777777,-334.6222222222222,-847.9555555555555,-22088.28888888889,61.4680757363254
2019-01-16,55.27,13838750,55.75,56.08,55.16,2829.8333333333335,-291.16666666666663,2.1516129032258067,32972.666666666664,31697.333333333332,-316.1666666666667,-846.6666666666666,-21820.166666666668,61.6248948106592
2019-01-17,54.77,18163610,54.97,55.2,54.37,2827.488888888889,-273.0444444444444,2.1483870967741936,32989.64444444444,31683.088888888888,-297.7111111111111,-845.3777777777777,-21552.044444444444,61.781713884993
2019-01-18,55.27,26141600,55.39,55.9,54.99,2825.1444444444446,-254.92222222222222,2.145161290322581,33006.62222222222,31668.844444444443,-279.25555555555553,-844.0888888888888,-21283.922222222223,61.9385329593268
2019-01-22,54.29,17819940,54.97,54.99,53.94,2815.766666666667,-182.43333333333328,2.132258064516129,33074.53333333333,31611.866666666665,-205.43333333333334,-838.9333333333333,-20211.433333333334,62.565809256662
2019-01-23,51.77,33779310,52.92,53.57,51.22,2813.4222222222224,-164.31111111111107,2.129032258064516,33091.51111111111,31597.62222222222,-186.97777777777776,-837.6444444444444,-19943.31111111111,62.7226283309958
2019-01-24,50.81,30259740,51.95,51.98,50.41,2811.0777777777776,-146.18888888888887,2.1258064516129034,33108.48888888889,31583.37777777778,-168.52222222222224,-836.3555555555556,-19675.18888888889,62.8794474053296
2019-01-25,51.3,19513010,50.93,52.03,50.28,2808.733333333333,-128.0666666666666,2.1225806451612903,33125.46666666667,31569.133333333335,-150.06666666666666,-835.0666666666666,-19407.066666666666,63.036266479663404
2019-01-28,50.64,24454460,50.32,51.29,50.24,2801.7,-73.69999999999999,2.1129032258064515,33176.4,31526.4,-94.69999999999999,-831.2,-18602.7,63.5067237026648
2019-01-29,49.4,26249850,50.49,50.8381,49.34,2799.3555555555554,-55.577777777777726,2.109677419354839,33193.37777777778,31512.155555555557,-76.24444444444441,-829.9111111111112,-18334.577777777777,63.6635427769986
2019-01-30,50.17,17578800,49.68,50.42,49.21,2797.011111111111,-37.45555555555552,2.106451612903226,33210.35555555556,31497.911111111112,-57.78888888888889,-828.6222222222223,-18066.455555555556,63.8203618513324
2019-01-31,49.52,24558700,51.2,51.28,49.1,2794.6666666666665,-19.333333333333258,2.103225806451613,33227.333333333336,31483.666666666668,-39.33333333333337,-827.3333333333334,-17798.333333333336,63.977180925666204
2019-02-01,49.61,15433480,49.58,50.28,49.4,2792.322222222222,-1.2111111111111086,2.1,33244.311111111114,31469.422222222223,-20.877777777777737,-826.0444444444445,-17530.21111111111,64.134
2019-02-04,49.69,10860220,49.71,49.8,49.465,2785.288888888889,53.155555555555566,2.0892857142857144,33295.24444444444,31426.68888888889,34.48888888888894,-822.1777777777778,-16725.844444444447,64.37795918367347
2019-02-05,50.73,15450460,49.73,51.08,49.72,2782.9444444444443,71.27777777777783,2.085714285714286,33312.22222222222,31412.444444444445,52.94444444444446,-820.8888888888889,-16457.722222222223,64.45927891156462
2019-02-06,51.1,10879420,50.94,51.635,50.9274,2780.6,89.40000000000009,2.0821428571428573,33329.2,31398.2,71.39999999999998,-819.6,-16189.6,64.54059863945578
2019-02-07,50.55,10590350,50.83,51.12,50.27,2778.2555555555555,107.52222222222224,2.0785714285714287,33346.177777777775,31383.955555555556,89.85555555555561,-818.3111111111111,-15921.477777777778,64.62191836734694
2019-02-08,50.29,12461180,50.24,50.68,49.91,2775.911111111111,125.6444444444445,2.075,33363.15555555555,31369.71111111111,108.31111111111113,-817.0222222222222,-15653.355555555556,64.7032380952381
2019-02-11,50.83,9969719,50.55,51.3,50.38,2768.8777777777777,180.01111111111118,2.0642857142857145,33414.08888888889,31326.977777777778,163.6777777777778,-813.1555555555556,-14848.988888888889,64.94719727891157
2019-02-12,51.66,16633260,51.3,52.18,51.015,2766.5333333333333,198.13333333333344,2.060714285714286,33431.066666666666,31312.733333333334,182.13333333333333,-811.8666666666667,-14580.866666666667,65.02851700680273
2019-02-13,51.59,10994080,52.0,52.49,51.56,2764.188888888889,216.2555555555556,2.0571428571428574,33448.044444444444,31298.48888888889,200.58888888888885,-810.5777777777778,-14312.744444444445,65.10983673469389
2019-02-14,51.57,17893140,51.5,51.765,51.0925,2761.8444444444444,234.37777777777785,2.053571428571429,33465.02222222222,31284.244444444445,219.04444444444448,-809.2888888888889,-14044.622222222222,65.19115646258504
2019-02-15,51.98,12078990,52.08,52.36,51.6,2759.5,252.5000000000001,2.05,33482.0,31270.0,237.5,-808.0,-13776.5,65.2724761904762
2019-02-19,52.01,8196656,52.0,52.48,51.75,2750.1222222222223,324.98888888888894,2.0357142857142856,33549.91111111111,31213.022222222222,311.3222222222222,-802.8444444444444,-12704.011111111113,65.59775510204082
2019-02-20,52.45,12860600,52.25,52.915,52.135,2747.777777777778,343.1111111111112,2.032142857142857,33566.88888888889,31198.777777777777,329.7777777777778,-801.5555555555555,-12435.88888888889,65.67907482993198
2019-02-21,52.35,7814102,52.5,52.59,51.9,2745.4333333333334,361.23333333333335,2.0285714285714285,33583.86666666667,31184.533333333333,348.23333333333335,-800.2666666666667,-12167.766666666668,65.76039455782313
2019-02-22,53.12,13392890,52.69,53.15,52.64,2743.088888888889,379.3555555555556,2.025,33600.84444444445,31170.28888888889,366.68888888888887,-798.9777777777778,-11899.644444444446,65.84171428571429
2019-02-25,52.99,15277140,53.78,53.97,52.9,2736.0555555555557,433.7222222222223,2.0142857142857142,33651.77777777778,31127.555555555555,422.05555555555554,-795.1111111111111,-11095.27777777778,66.08567346938777
2019-02-26,53.03,11358720,53.08,53.2199,52.28,2733.711111111111,451.84444444444455,2.0107142857142857,33668.75555555556,31113.31111111111,440.5111111111112,-793.8222222222222,-10827.155555555557,66.16699319727893
2019-02-27,53.04,10423610,52.95,53.1291,52.27,2731.366666666667,469.9666666666667,2.007142857142857,33685.73333333333,31099.066666666666,458.9666666666667,-792.5333333333333,-10559.033333333335,66.24831292517008
2019-02-28,53.39,18624510,53.0,53.76,52.71,2729.0222222222224,488.08888888888896,2.0035714285714286,33702.71111111111,31084.82222222222,477.4222222222222,-791.2444444444444,-10290.911111111112,66.32963265306124
2019-03-01,54.2,12304580,54.0,54.4,53.71,2726.677777777778,506.2111111111112,2.0,33719.688888888886,31070.577777777777,495.87777777777774,-789.9555555555555,-10022.78888888889,66.4109523809524
2019-03-04,53.78,14011760,54.58,54.7,53.255,2719.6444444444446,560.5777777777778,2.009677419354839,33770.62222222222,31027.844444444443,551.2444444444445,-786.0888888888888,-9218.422222222223,66.87410068426199
2019-03-05,53.94,10013820,53.9,54.225,53.7,2717.3,578.7,2.0129032258064514,33787.6,31013.6,569.7,-784.8,-8950.3,67.02848345203185
2019-03-06,54.8,20451010,53.89,55.46,53.73,2714.9555555555557,596.8222222222223,2.0161290322580645,33804.57777777778,30999.355555555554,588.1555555555556,-783.5111111111111,-8682.177777777779,67.18286621980172
2019-03-07,54.03,13648970,54.83,55.05,53.61,2712.6111111111113,614.9444444444446,2.0193548387096776,33821.555555555555,30985.11111111111,606.6111111111111,-782.2222222222222,-8414.055555555558,67.33724898757158
2019-03-08,53.53,10110120,53.45,53.63,53.03,2710.2666666666664,633.0666666666668,2.02258064516129,33838.53333333333,30970.866666666665,625.0666666666666,-780.9333333333333,-8145.933333333334,67.49163175534144
2019-03-11,54.35,10726870,53.72,54.745,53.65,2703.233333333333,687.4333333333334,2.032258064516129,33889.46666666667,30928.133333333335,680.4333333333334,-777.0666666666666,-7341.566666666669,67.95478005865104
2019-03-12,54.84,9573351,54.66,55.31,54.54,2700.8888888888887,705.5555555555557,2.035483870967742,33906.444444444445,30913.88888888889,698.8888888888889,-775.7777777777778,-7073.444444444445,68.10916282642091
2019-03-13,55.39,9107165,55.03,55.94,55.0,2698.5444444444443,723.6777777777779,2.0387096774193547,33923.42222222222,30899.644444444446,717.3444444444444,-774.4888888888888,-6805.322222222225,68.26354559419077
2019-03-14,55.4,7300908,55.53,55.87,55.25,2696.2,741.8000000000002,2.041935483870968,33940.4,30885.4,735.8,-773.2,-6537.200000000001,68.41792836196063
2019-03-15,56.6,26979810,55.0,57.34,54.9201,2693.8555555555554,759.9222222222222,2.045161290322581,33957.37777777778,30871.155555555557,754.2555555555555,-771.9111111111112,-6269.07777777778,68.57231112973051
2019-03-18,56.83,13087270,56.62,57.19,56.44,2686.822222222222,814.288888888889,2.054838709677419,34008.311111111114,30828.422222222223,809.6222222222223,-768.0444444444445,-5464.711111111112,69.03545943304009
2019-03-19,56.97,9339699,57.17,57.68,56.775,2684.4777777777776,832.4111111111113,2.0580645161290323,34025.28888888889,30814.17777777778,828.0777777777778,-766.7555555555556,-5196.588888888891,69.18984220080996
2019-03-20,57.16,8795319,57.03,57.69,56.75,2682.133333333333,850.5333333333335,2.0612903225806454,34042.26666666667,30799.933333333334,846.5333333333333,-765.4666666666667,-4928.466666666667,69.34422496857982
2019-03-21,57.77,19508070,57.23,58.28,57.2,2679.788888888889,868.6555555555556,2.064516129032258,34059.24444444444,30785.68888888889,864.9888888888888,-764.1777777777778,-4660.344444444447,69.49860773634968
2019-03-22,56.82,10241290,57.68,58.09,56.7548,2677.4444444444443,886.7777777777778,2.067741935483871,34076.22222222222,30771.444444444445,883.4444444444443,-762.8888888888889,-4392.222222222223,69.65299050411956
2019-03-25,56.64,6929255,56.58,56.9369,56.07,2670.411111111111,941.1444444444446,2.07741935483871,34127.15555555555,30728.71111111111,938.8111111111111,-759.0222222222222,-3587.8555555555577,70.11613880742915
2019-03-26,58.0,16035850,57.15,58.39,56.67,2668.0666666666666,959.2666666666669,2.0806451612903225,34144.13333333333,30714.466666666667,957.2666666666667,-757.7333333333333,-3319.7333333333336,70.27052157519901
2019-03-27,56.91,11905380,57.35,57.665,56.32,2665.722222222222,977.3888888888889,2.0838709677419356,34161.11111111111,30700.222222222223,975.7222222222222,-756.4444444444445,-3051.611111111113,70.42490434296887
2019-03-28,56.55,11064020,57.03,57.39,56.34,2663.3777777777777,995.5111111111112,2.0870967741935487,34178.08888888889,30685.977777777778,994.1777777777777,-755.1555555555556,-2783.488888888889,70.57928711073875
2019-03-29,57.03,8524335,57.0,57.555,56.94,2661.0333333333333,1013.6333333333334,2.0903225806451613,34195.066666666666,30671.733333333334,1012.6333333333334,-753.8666666666667,-2515.3666666666686,70.7336698785086
2019-04-01,57.81,11937700,57.64,58.15,57.11,2654.0,1068.0,2.1,34246.0,30629.0,1068.0,-750.0,-1711.0,71.1968181818182
2019-04-02,58.09,7438715,57.98,58.53,57.66,2655.6373626373625,1063.5494505494505,2.0966666666666667,34243.54945054945,30623.813186813186,1063.5494505494505,-750.021978021978,-1691.4395604395604,71.17447496706194
2019-04-03,57.68,11562320,58.2,58.29,57.18,2657.2747252747254,1059.098901098901,2.0933333333333333,34241.0989010989,30618.626373626375,1059.098901098901,-750.0439560439561,-1671.8791208791208,71.15213175230568
2019-04-04,57.86,9902964,57.75,58.61,57.69,2658.912087912088,1054.6483516483515,2.09,34238.64835164835,30613.43956043956,1054.6483516483515,-750.065934065934,-1652.3186813186812,71.12978853754942
2019-04-05,57.99,12331840,57.98,58.19,57.685,2660.5494505494507,1050.1978021978023,2.086666666666667,34236.1978021978,30608.252747252747,1050.1978021978023,-750.0879120879121,-1632.7582417582416,71.10744532279317
2019-04-08,57.76,8936237,57.79,58.49,57.505,2665.4615384615386,1036.8461538461538,2.0766666666666667,34228.846153846156,30592.69230769231,1036.8461538461538,-750.1538461538462,-1574.076923076923,71.04041567852438
2019-04-09,57.44,11712820,57.57,57.66,57.03,2667.098901098901,1032.3956043956043,2.0733333333333333,34226.395604395606,30587.505494505494,1032.3956043956043,-750.1758241758242,-1554.5164835164835,71.01807246376812
2019-04-10,56.33,15972490,57.71,57.86,56.1,2668.736263736264,1027.9450549450548,2.0700000000000003,34223.945054945056,30582.31868131868,1027.9450549450548,-750.1978021978022,-1534.956043956044,70.99572924901186
2019-04-11,55.9,13880440,56.44,56.9,55.785,2670.3736263736264,1023.4945054945055,2.066666666666667,34221.494505494506,30577.13186813187,1023.4945054945055,-750.2197802197802,-1515.3956043956043,70.9733860342556
2019-04-12,56.95,13461600,56.28,57.17,56.07,2672.010989010989,1019.0439560439561,2.0633333333333335,34219.043956043955,30571.945054945056,1019.0439560439561,-750.2417582417582,-1495.8351648351647,70.95104281949934
2019-04-15,57.18,10710850,57.14,57.67,57.025,2676.923076923077,1005.6923076923077,2.0533333333333332,34211.692307692305,30556.384615384617,1005.6923076923077,-750.3076923076923,-1437.1538461538462,70.88401317523056
2019-04-16,70.45,85262370,57.46,71.03,57.29,2678.5604395604396,1001.2417582417582,2.05,34209.241758241755,30551.197802197803,1001.2417582417582,-750.3296703296703,-1417.5934065934066,70.8616699604743
2019-04-17,79.08,155953900,78.82,82.52,76.49,2680.197802197802,996.7912087912088,2.046666666666667,34206.79120879121,30546.01098901099,996.7912087912088,-750.3516483516484,-1398.032967032967,70.83932674571804
2019-04-18,79.89,41101250,78.72,80.2,78.0202,2681.835164835165,992.3406593406594,2.0433333333333334,34204.34065934066,30540.824175824175,992.3406593406594,-750.3736263736264,-1378.4725274725274,70.81698353096178
2019-04-22,81.97,33250190,79.83,82.5,79.3376,2688.3846153846152,974.5384615384615,2.0300000000000002,34194.53846153846,30520.076923076922,974.5384615384615,-750.4615384615385,-1300.230769230769,70.72761067193674
2019-04-23,86.72,56825660,83.9,87.96,83.27,2690.021978021978,970.0879120879121,2.026666666666667,34192.08791208791,30514.89010989011,970.0879120879121,-750.4835164835165,-1280.6703296703297,70.70526745718048
2019-04-24,86.83,40260830,87.04,88.63,85.3,2691.6593406593406,965.6373626373627,2.0233333333333334,34189.63736263736,30509.703296703297,965.6373626373627,-750.5054945054945,-1261.10989010989,70.68292424242422
2019-04-25,85.07,20660020,86.17,86.32,84.515,2693.2967032967035,961.1868131868132,2.02,34187.18681318681,30504.516483516483,961.1868131868132,-750.5274725274726,-1241.5494505494505,70.66058102766796
2019-04-26,86.64,18738320,84.51,86.755,84.21,2694.934065934066,956.7362637362637,2.0166666666666666,34184.73626373626,30499.32967032967,956.7362637362637,-750.5494505494505,-1221.989010989011,70.6382378129117
2019-04-29,87.25,17681060,86.4,87.98,85.84,2699.846153846154,943.3846153846154,2.006666666666667,34177.38461538462,30483.76923076923,943.3846153846154,-750.6153846153846,-1163.3076923076924,70.57120816864293
2019-04-30,86.13,17522180,86.98,87.4599,86.05,2701.4835164835163,938.934065934066,2.0033333333333334,34174.93406593407,30478.582417582416,938.934065934066,-750.6373626373627,-1143.7472527472528,70.54886495388666
2019-05-01,86.37,28211470,87.17,88.22,86.15,2703.120879120879,934.4835164835165,2.0,34172.48351648352,30473.395604395606,934.4835164835165,-750.6593406593406,-1124.1868131868132,70.5265217391304
2019-05-02,87.14,40341970,87.5,90.34,86.15,2704.7582417582416,930.032967032967,2.003225806451613,34170.03296703297,30468.20879120879,930.032967032967,-750.6813186813187,-1104.6263736263736,70.29327910238426
2019-05-03,89.29,21068420,87.76,89.82,87.06,2706.3956043956046,925.5824175824175,2.0064516129032257,34167.58241758242,30463.021978021978,925.5824175824175,-750.7032967032967,-1085.065934065934,70.06003646563812
2019-05-06,88.25,15682130,86.33,88.695,86.14,2711.3076923076924,912.2307692307693,2.0161290322580645,34160.230769230766,30447.46153846154,912.2307692307693,-750.7692307692307,-1026.3846153846152,69.3603085553997
2019-05-07,85.2,21579490,87.2,88.15,84.78,2712.945054945055,907.7802197802198,2.0193548387096776,34157.78021978022,30442.274725274725,907.7802197802198,-750.7912087912088,-1006.8241758241758,69.12706591865356
2019-05-08,84.54,15500670,84.85,85.72,84.11,2714.5824175824177,903.3296703296703,2.02258064516129,34155.32967032967,30437.08791208791,903.3296703296703,-750.8131868131868,-987.2637362637362,68.8938232819074
2019-05-09,83.78,14515980,83.37,84.8372,82.26,2716.21978021978,898.8791208791208,2.0258064516129033,34152.87912087912,30431.9010989011,898.8791208791208,-750.8351648351648,-967.7032967032967,68.66058064516126
2019-05-10,85.84,15955600,83.38,86.3292,83.35,2717.8571428571427,894.4285714285714,2.0290322580645164,34150.42857142857,30426.714285714286,894.4285714285714,-750.8571428571429,-948.1428571428571,68.42733800841512
2019-05-13,83.89,16689040,83.24,84.85,82.99,2722.769230769231,881.0769230769231,2.0387096774193547,34143.07692307692,30411.153846153848,881.0769230769231,-750.9230769230769,-889.4615384615383,67.7276100981767
2019-05-14,86.13,14353740,84.27,86.44,84.0,2724.4065934065934,876.6263736263736,2.041935483870968,34140.62637362637,30405.967032967033,876.6263736263736,-750.945054945055,-869.9010989010989,67.49436746143056
